x
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
-0.0206
-0.019017
-0.017498
-0.016039
-0.014638
-0.013293
-0.012003
-0.010763
-0.0095734
-0.0084311
-0.0073344
-0.0062816
-0.0052708
-0.0043004
-0.0033688
-0.0024744
-0.0016158
-0.00079142
0
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
0.013882
0.014519
0.01516
0.015806
0.016458
0.017114
0.017775
0.018442
0.019114
0.019791
0.020473
0.021161
0.021853
0.022552
0.023255
0.023965
0.024679
0.0254
0.026125
0.026857
0.027594
0.028337
0.029086
0.02984
0.030601
0.031367
0.032139
0.032918
0.033702
0.034492
0.035289
0.036092
0.036901
0.037716
0.038537
0.039365
0.0402
0.041041
0.041888
0.042742
0.043603
0.04447
0.045345
0.046226
0.047113
0.048008
0.04891
0.049818
0.050734
0.051657
0.052587
0.053524
0.054469
0.05542
0.05638
0.057346
0.058321
0.059302
0.060292
0.061289
0.062294
0.063307
0.064327
0.065356
0.066392
0.067437
0.06849
0.06955
0.07062
0.071697
0.072783
0.073877
0.07498
0.076091
0.077211
0.07834
0.079477
0.080624
0.081779
0.082943
0.084116
0.085299
0.08649
0.087691
0.088901
0.090121
0.09135
0.092588
0.093837
0.095094
0.096362
0.09764
0.098927
0.10022
0.10153
0.10285
0.10418
0.10552
0.10687
0.10822
0.10959
0.11097
0.11237
0.11377
0.11518
0.1166
0.11804
0.11949
0.12094
0.12241
0.12389
0.12538
0.12689
0.1284
0.12993
0.13147
0.13302
0.13458
0.13615
0.13774
0.13934
0.14095
0.14258
0.14421
0.14586
0.14753
0.1492
0.15089
0.15259
0.15431
0.15603
0.15778
0.15953
0.1613
0.16308
0.16488
0.16669
0.16851
0.17035
0.1722
0.17407
0.17595
0.17785
0.17976
0.18169
0.18363
0.18558
0.18755
0.18954
0.19154
0.19356
0.19559
0.19764
0.19971
0.20179
0.20389
0.206
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
0.013882
0.014519
0.01516
0.015806
0.016458
0.017114
0.017775
0.018442
0.019114
0.019791
0.020473
0.021161
0.021853
0.022552
0.023255
0.023965
0.024679
0.0254
0.026125
0.026857
0.027594
0.028337
0.029086
0.02984
0.030601
0.031367
0.032139
0.032918
0.033702
0.034492
0.035289
0.036092
0.036901
0.037716
0.038537
0.039365
0.0402
0.041041
0.041888
0.042742
0.043603
0.04447
0.045345
0.046226
0.047113
0.048008
0.04891
0.049818
0.050734
0.051657
0.052587
0.053524
0.054469
0.05542
0.05638
0.057346
0.058321
0.059302
0.060292
0.061289
0.062294
0.063307
0.064327
0.065356
0.066392
0.067437
0.06849
0.06955
0.07062
0.071697
0.072783
0.073877
0.07498
0.076091
0.077211
0.07834
0.079477
0.080624
0.081779
0.082943
0.084116
0.085299
0.08649
0.087691
0.088901
0.090121
0.09135
0.092588
0.093837
0.095094
0.096362
0.09764
0.098927
0.10022
0.10153
0.10285
0.10418
0.10552
0.10687
0.10822
0.10959
0.11097
0.11237
0.11377
0.11518
0.1166
0.11804
0.11949
0.12094
0.12241
0.12389
0.12538
0.12689
0.1284
0.12993
0.13147
0.13302
0.13458
0.13615
0.13774
0.13934
0.14095
0.14258
0.14421
0.14586
0.14753
0.1492
0.15089
0.15259
0.15431
0.15603
0.15778
0.15953
0.1613
0.16308
0.16488
0.16669
0.16851
0.17035
0.1722
0.17407
0.17595
0.17785
0.17976
0.18169
0.18363
0.18558
0.18755
0.18954
0.19154
0.19356
0.19559
0.19764
0.19971
0.20179
0.20389
0.206
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
0.013882
0.014519
0.01516
0.015806
0.016458
0.017114
0.017775
0.018442
0.019114
0.019791
0.020473
0.021161
0.021853
0.022552
0.023255
0.023965
0.024679
0.0254
0.026125
0.026857
0.027594
0.028337
0.029086
0.02984
0.030601
0.031367
0.032139
0.032918
0.033702
0.034492
0.035289
0.036092
0.036901
0.037716
0.038537
0.039365
0.0402
0.041041
0.041888
0.042742
0.043603
0.04447
0.045345
0.046226
0.047113
0.048008
0.04891
0.049818
0.050734
0.051657
0.052587
0.053524
0.054469
0.05542
0.05638
0.057346
0.058321
0.059302
0.060292
0.061289
0.062294
0.063307
0.064327
0.065356
0.066392
0.067437
0.06849
0.06955
0.07062
0.071697
0.072783
0.073877
0.07498
0.076091
0.077211
0.07834
0.079477
0.080624
0.081779
0.082943
0.084116
0.085299
0.08649
0.087691
0.088901
0.090121
0.09135
0.092588
0.093837
0.095094
0.096362
0.09764
0.098927
0.10022
0.10153
0.10285
0.10418
0.10552
0.10687
0.10822
0.10959
0.11097
0.11237
0.11377
0.11518
0.1166
0.11804
0.11949
0.12094
0.12241
0.12389
0.12538
0.12689
0.1284
0.12993
0.13147
0.13302
0.13458
0.13615
0.13774
0.13934
0.14095
0.14258
0.14421
0.14586
0.14753
0.1492
0.15089
0.15259
0.15431
0.15603
0.15778
0.15953
0.1613
0.16308
0.16488
0.16669
0.16851
0.17035
0.1722
0.17407
0.17595
0.17785
0.17976
0.18169
0.18363
0.18558
0.18755
0.18954
0.19154
0.19356
0.19559
0.19764
0.19971
0.20179
0.20389
0.206
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
0.013882
0.014519
0.01516
0.015806
0.016458
0.017114
0.017775
0.018442
0.019114
0.019791
0.020473
0.021161
0.021853
0.022552
0.023255
0.023965
0.024679
0.0254
0.026125
0.026857
0.027594
0.028337
0.029086
0.02984
0.030601
0.031367
0.032139
0.032918
0.033702
0.034492
0.035289
0.036092
0.036901
0.037716
0.038537
0.039365
0.0402
0.041041
0.041888
0.042742
0.043603
0.04447
0.045345
0.046226
0.047113
0.048008
0.04891
0.049818
0.050734
0.051657
0.052587
0.053524
0.054469
0.05542
0.05638
0.057346
0.058321
0.059302
0.060292
0.061289
0.062294
0.063307
0.064327
0.065356
0.066392
0.067437
0.06849
0.06955
0.07062
0.071697
0.072783
0.073877
0.07498
0.076091
0.077211
0.07834
0.079477
0.080624
0.081779
0.082943
0.084116
0.085299
0.08649
0.087691
0.088901
0.090121
0.09135
0.092588
0.093837
0.095094
0.096362
0.09764
0.098927
0.10022
0.10153
0.10285
0.10418
0.10552
0.10687
0.10822
0.10959
0.11097
0.11237
0.11377
0.11518
0.1166
0.11804
0.11949
0.12094
0.12241
0.12389
0.12538
0.12689
0.1284
0.12993
0.13147
0.13302
0.13458
0.13615
0.13774
0.13934
0.14095
0.14258
0.14421
0.14586
0.14753
0.1492
0.15089
0.15259
0.15431
0.15603
0.15778
0.15953
0.1613
0.16308
0.16488
0.16669
0.16851
0.17035
0.1722
0.17407
0.17595
0.17785
0.17976
0.18169
0.18363
0.18558
0.18755
0.18954
0.19154
0.19356
0.19559
0.19764
0.19971
0.20179
0.20389
0.206
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
0.013882
0.014519
0.01516
0.015806
0.016458
0.017114
0.017775
0.018442
0.019114
0.019791
0.020473
0.021161
0.021853
0.022552
0.023255
0.023965
0.024679
0.0254
0.026125
0.026857
0.027594
0.028337
0.029086
0.02984
0.030601
0.031367
0.032139
0.032918
0.033702
0.034492
0.035289
0.036092
0.036901
0.037716
0.038537
0.039365
0.0402
0.041041
0.041888
0.042742
0.043603
0.04447
0.045345
0.046226
0.047113
0.048008
0.04891
0.049818
0.050734
0.051657
0.052587
0.053524
0.054469
0.05542
0.05638
0.057346
0.058321
0.059302
0.060292
0.061289
0.062294
0.063307
0.064327
0.065356
0.066392
0.067437
0.06849
0.06955
0.07062
0.071697
0.072783
0.073877
0.07498
0.076091
0.077211
0.07834
0.079477
0.080624
0.081779
0.082943
0.084116
0.085299
0.08649
0.087691
0.088901
0.090121
0.09135
0.092588
0.093837
0.095094
0.096362
0.09764
0.098927
0.10022
0.10153
0.10285
0.10418
0.10552
0.10687
0.10822
0.10959
0.11097
0.11237
0.11377
0.11518
0.1166
0.11804
0.11949
0.12094
0.12241
0.12389
0.12538
0.12689
0.1284
0.12993
0.13147
0.13302
0.13458
0.13615
0.13774
0.13934
0.14095
0.14258
0.14421
0.14586
0.14753
0.1492
0.15089
0.15259
0.15431
0.15603
0.15778
0.15953
0.1613
0.16308
0.16488
0.16669
0.16851
0.17035
0.1722
0.17407
0.17595
0.17785
0.17976
0.18169
0.18363
0.18558
0.18755
0.18954
0.19154
0.19356
0.19559
0.19764
0.19971
0.20179
0.20389
0.206
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
0.013882
0.014519
0.01516
0.015806
0.016458
0.017114
0.017775
0.018442
0.019114
0.019791
0.020473
0.021161
0.021853
0.022552
0.023255
0.023965
0.024679
0.0254
0.026125
0.026857
0.027594
0.028337
0.029086
0.02984
0.030601
0.031367
0.032139
0.032918
0.033702
0.034492
0.035289
0.036092
0.036901
0.037716
0.038537
0.039365
0.0402
0.041041
0.041888
0.042742
0.043603
0.04447
0.045345
0.046226
0.047113
0.048008
0.04891
0.049818
0.050734
0.051657
0.052587
0.053524
0.054469
0.05542
0.05638
0.057346
0.058321
0.059302
0.060292
0.061289
0.062294
0.063307
0.064327
0.065356
0.066392
0.067437
0.06849
0.06955
0.07062
0.071697
0.072783
0.073877
0.07498
0.076091
0.077211
0.07834
0.079477
0.080624
0.081779
0.082943
0.084116
0.085299
0.08649
0.087691
0.088901
0.090121
0.09135
0.092588
0.093837
0.095094
0.096362
0.09764
0.098927
0.10022
0.10153
0.10285
0.10418
0.10552
0.10687
0.10822
0.10959
0.11097
0.11237
0.11377
0.11518
0.1166
0.11804
0.11949
0.12094
0.12241
0.12389
0.12538
0.12689
0.1284
0.12993
0.13147
0.13302
0.13458
0.13615
0.13774
0.13934
0.14095
0.14258
0.14421
0.14586
0.14753
0.1492
0.15089
0.15259
0.15431
0.15603
0.15778
0.15953
0.1613
0.16308
0.16488
0.16669
0.16851
0.17035
0.1722
0.17407
0.17595
0.17785
0.17976
0.18169
0.18363
0.18558
0.18755
0.18954
0.19154
0.19356
0.19559
0.19764
0.19971
0.20179
0.20389
0.206
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
0.013882
0.014519
0.01516
0.015806
0.016458
0.017114
0.017775
0.018442
0.019114
0.019791
0.020473
0.021161
0.021853
0.022552
0.023255
0.023965
0.024679
0.0254
0.026125
0.026857
0.027594
0.028337
0.029086
0.02984
0.030601
0.031367
0.032139
0.032918
0.033702
0.034492
0.035289
0.036092
0.036901
0.037716
0.038537
0.039365
0.0402
0.041041
0.041888
0.042742
0.043603
0.04447
0.045345
0.046226
0.047113
0.048008
0.04891
0.049818
0.050734
0.051657
0.052587
0.053524
0.054469
0.05542
0.05638
0.057346
0.058321
0.059302
0.060292
0.061289
0.062294
0.063307
0.064327
0.065356
0.066392
0.067437
0.06849
0.06955
0.07062
0.071697
0.072783
0.073877
0.07498
0.076091
0.077211
0.07834
0.079477
0.080624
0.081779
0.082943
0.084116
0.085299
0.08649
0.087691
0.088901
0.090121
0.09135
0.092588
0.093837
0.095094
0.096362
0.09764
0.098927
0.10022
0.10153
0.10285
0.10418
0.10552
0.10687
0.10822
0.10959
0.11097
0.11237
0.11377
0.11518
0.1166
0.11804
0.11949
0.12094
0.12241
0.12389
0.12538
0.12689
0.1284
0.12993
0.13147
0.13302
0.13458
0.13615
0.13774
0.13934
0.14095
0.14258
0.14421
0.14586
0.14753
0.1492
0.15089
0.15259
0.15431
0.15603
0.15778
0.15953
0.1613
0.16308
0.16488
0.16669
0.16851
0.17035
0.1722
0.17407
0.17595
0.17785
0.17976
0.18169
0.18363
0.18558
0.18755
0.18954
0.19154
0.19356
0.19559
0.19764
0.19971
0.20179
0.20389
0.206
0
0.00052839
0.0010609
0.0015975
0.0021383
0.0026833
0.0032326
0.0037861
0.0043439
0.0049061
0.0054726
0.0060436
0.0066189
0.0071988
0.0077831
0.008372
0.0089655
0.0095636
0.010166
0.010774
0.011386
0.012003
0.012625
0.013251
